job_id,job_title,company,location,skills,date_posted,salary_raw,job_type,source,ingested_at
9602a840-86f4-46e6-8d9c-d007ef234a18,Software Development Engineer III,TCS,Gurgaon,"software, technical, support, banking, bank, engineer, engineering",2026-01-20T16:00:05+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731814
49fc7b52-6d60-41b8-ac2f-cff1906f8ba9,Account Executive Italian Speaking,Accenture,Remote,"saas, training, support, devops, financial, education, leader, lead, android, sales, recruitment, executive, ecommerce",2026-01-20T00:01:37+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731867
d6fc7ea5-adb3-4db1-8b14-81a6a72ae7a5,Support Engineer,Infosys,Hyderabad,"grafana, technical, support, software, operations, recruiting, engineer, engineering",2026-01-26T16:00:23+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731060
f382033a-faa2-4927-bda4-66000e619bcf,Backend Developer,Accenture,Remote,"developer, design, frontend, technical, software, testing, ux, code, web, qa, java, cloud, nosql, git, api, management, lead, junior, operations, engineering, backend, digital nomad",2026-01-21T08:01:21+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731700
9d6446fd-9ab8-4974-86b5-02832c5d9778,Manager Program Strategy,TCS,Gurgaon,"manager, design, support, strategy, senior, full-time, part-time, digital nomad",2026-01-24T00:01:19+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731306
9a56c445-c154-411f-b274-08cfdee2f117,$1k Weekly Work from Home Assistant,Samsung SDS,Pune,customer support,2026-01-25T12:08:40+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731141
d1d2ae7c-f0c8-4243-8fe5-8c2a0dfbbf3c,Game Designer Star Trek Fleet Command,Samsung SDS,Remote,"game, design, gaming, designer, investment, mobile, content, digital nomad",2026-01-23T05:00:04+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731392
e5fcbfb2-a87c-4a3b-bca2-2caeabc96f11,iOS Software Engineer,Infosys,Pune,"ios, software, mobile, engineer, engineering",2026-01-21T01:00:08+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731736
c17ccaec-16a2-465e-b8ad-6433a277f65b,Proposal Manager,TCS,Bangalore,"manager, support, microsoft, management, lead, operations, operational, health, non tech",2026-01-24T00:01:56+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731275
0197cb92-3aba-40c6-a83a-fc8f455024e4,Principal Product UX Designer,TCS,Pune,"ux, design, security, designer, management, lead, senior, digital nomad",2026-01-23T00:01:02+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731446
6b667daf-ee0a-4d16-93a9-52a1359fb03c,Site Reliability Engineer,TCS,Hyderabad,"system, security, training, support, software, web, assistant, cloud, operations, operational, reliability, health, engineer, engineering",2026-01-23T16:00:01+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731362
608f18cd-b658-404f-8ff0-197dfcadb839,Software Engineer Core Platform,Samsung SDS,Hyderabad,"software, security, support, developer, test, code, cloud, senior, reliability, engineer, engineering, backend, digital nomad",2026-01-21T00:00:58+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731767
82b1f5d4-06cf-47cc-98a1-1048c22b5596,Senior Platform Engineer Postgres Specialist,Samsung SDS,Pune,"cloud, postgresql, senior, operational, engineer, educational, full-time",2026-01-26T08:00:38+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731093
4ad50acc-dabe-4136-b41d-46bcaeb10a31,Customer Experience Shift Manager,TCS,Pune,"manager, training, director, lead, excel, health, non tech",2026-01-24T00:00:56+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731321
9d6446fd-9ab8-4974-86b5-02832c5d9778,Manager Program Strategy,Accenture,Bangalore,"manager, design, support, strategy, senior, full-time, part-time, digital nomad",2026-01-24T00:01:19+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731306
276ab503-1008-40c4-a7b5-782a20d0450b,Job 27144 Mid Level Fullstack Developer Brazil,Samsung SDS,Remote,"developer, design, jira, front-end, java, angular, api, fullstack, digital nomad",2026-01-24T00:02:50+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731228
605ac7c3-54d6-4f48-8b96-dbc4bd8495b4,Japan Marketing Manager,Samsung SDS,Gurgaon,"manager, web3, crypto, growth, strategy, content, marketing",2026-01-22T09:00:02+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731540
e5fcbfb2-a87c-4a3b-bca2-2caeabc96f11,iOS Software Engineer,Wipro,Bangalore,"ios, software, mobile, engineer, engineering",2026-01-21T01:00:08+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731736
f69a439a-3de6-419d-b0a6-6609e1ab0ab5,2026 Associate Solution Consultant Malaysia,Samsung SDS,Hyderabad,"consultant, design, saas, system, consulting, consult, support, software, testing, travel, marketing, go, digital nomad",2026-01-23T00:00:44+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731462
7bd8cbac-9e9b-465e-b683-227a5a4a5224,Crypto Trading Trainee Market Analysis Associate,Samsung SDS,Pune,"finance, crypto, education, junior, analyst, web3, blockchain, defi, ethereum, bitcoin, other, virtual assistant, exec",2026-01-20T09:48:22+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731821
a4a4f4c0-a791-43c7-bed5-91c1ec25e457,Financial Analyst,Samsung SDS,Gurgaon,"analyst, financial",2026-01-26T09:00:34+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731069
5a8283c9-c265-49dd-93fc-8b12224ae695,Manager of Storage Services,Accenture,Pune,"manager, technical, support, cloud, strategy, management, operations, operational, analytics",2026-01-24T16:00:12+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731181
00916c92-10fd-4b53-9f4b-7432e093160d,Senior React Native Developer,TCS,Gurgaon,"react, developer, technical, mobile, senior, engineering, digital nomad",2026-01-22T18:00:08+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731501
e19e29fa-ff89-4071-ade5-3cf48dd570ef,Technical Customer Support Associate,Samsung SDS,Pune,"saas, technical, support, growth, financial, fintech, banking, lead, go, engineering",2026-01-23T00:01:22+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731430
f9a4ceb8-ff5d-4b27-ab48-ba3928ae53b6,Senior Specialist Healthcare Data Analytics & Visualization,Samsung SDS,Pune,"support, analyst, management, senior, operational, analytics, medical, health, healthcare, non tech",2026-01-24T00:02:34+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731243
72bafd5b-f386-4fcd-8590-80746513f78e,Senior Staff Software Engineer,Samsung SDS,Gurgaon,"software, design, system, technical, lead, senior, operational, reliability, engineer, engineering, digital nomad",2026-01-22T17:00:08+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731509
0146d6ee-053d-4fea-b7a6-338683adb13b,Senior IT Auditor PCI QSA,Wipro,Hyderabad,"consultant, lead, senior",2026-01-23T00:01:32+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731423
605ac7c3-54d6-4f48-8b96-dbc4bd8495b4,Japan Marketing Manager,Infosys,Bangalore,"manager, web3, crypto, growth, strategy, content, marketing",2026-01-22T09:00:02+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731540
1fa3fc27-96a0-47b0-bb59-8284eca4da62,Customer Support Technician,Samsung SDS,Remote,"technical, support, software, growth, web, payroll, qa, financial, education, microsoft, go, health, healthcare, full-time",2026-01-21T11:00:31+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731678
77b8d40f-eb57-4a75-98f2-1854f193f46c,Quality Assurance Analyst,Accenture,Remote,"analyst, system, speech, financial, finance, analytics",2026-01-23T00:00:28+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731477
765327f7-cc61-4e8c-b69e-5a2a7c1a5923,Medical Director,Samsung SDS,Hyderabad,"director, training, support, content, senior, operational",2026-01-23T14:00:06+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731370
49cb1a06-fc38-4f95-ae02-69f391898ff6,Solutions Engineering Channel,Samsung SDS,Hyderabad,"leader, operations, analytics, engineering",2026-01-24T01:00:07+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731221
f9a4ceb8-ff5d-4b27-ab48-ba3928ae53b6,Senior Specialist Healthcare Data Analytics & Visualization,Samsung SDS,Remote,"support, analyst, management, senior, operational, analytics, medical, health, healthcare, non tech",2026-01-24T00:02:34+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731243
f9fc2fdc-7bd1-4319-82d3-bbe97968f11d,Senior Game Designer WWE Champions,Wipro,Gurgaon,"game, design, designer, support, mobile, senior, engineering, digital nomad",2026-01-23T05:00:15+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731385
cd45d9b7-0a81-45bb-8b20-1b844342e712,Travel Booking Specialist,TCS,Remote,"travel, training, non tech",2026-01-24T00:01:41+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731291
5483c45a-022f-455d-9e96-c8ac95799617,Senior Engineering Manager Data Engineering,TCS,Gurgaon,"manager, support, travel, fintech, leader, management, lead, senior, engineering",2026-01-25T00:00:29+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731157
e48181ac-9cde-4726-8854-b1550c819991,Travel Product Researcher &amp; Content Curator,Accenture,Bangalore,"travel, growth, content, marketing, part-time",2026-01-24T00:01:49+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731283
21cf54b3-1a2a-4791-b39a-c492ebaef109,Engineering Manager API,Wipro,Remote,"manager, technical, support, finance, api, management, lead, engineering",2026-01-24T13:00:04+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731189
fa69784b-f913-4bbd-9715-1cbcb210d5ff,Technical Customer Support Representative,Accenture,Hyderabad,"technical, marketing, full time, seo, customer support, web dev, dev",2026-01-22T09:44:18+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731531
34268f54-de57-463c-848e-c58041c069f2,Copilot & Power Platform Architect,Wipro,Hyderabad,"architect, design, embedded, consulting, technical, support, microsoft, lead, digital nomad",2026-01-24T00:02:24+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731250
b1eb033f-d415-4cf3-8df3-fa46319df454,Growth Marketing Manager,Wipro,Gurgaon,"growth, manager, web3, node, mobile, management, marketing, analytics, sales, full-time",2026-01-21T08:00:10+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731720
3594feb9-937d-44a8-904b-ad10a5fa5b3e,Technical Support Specialist,TCS,Remote,"technical, support, financial, api, microsoft",2026-01-21T16:01:13+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731647
44ddfeea-036c-4e76-8ea6-72f0f0e9dec8,Fullstack Engineer Education,Infosys,Remote,"system, support, education, content, analytics, engineer, engineering, backend, fullstack",2026-01-25T16:00:07+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731124
f9fc2fdc-7bd1-4319-82d3-bbe97968f11d,Senior Game Designer WWE Champions,Accenture,Hyderabad,"game, design, designer, support, mobile, senior, engineering, digital nomad",2026-01-23T05:00:15+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731385
0b05eb44-64fa-4ed9-a5f0-45dfbaa0c61b,Product Line Manager Lending Solutions,TCS,Remote,"manager, embedded, financial, fintech, bank, strategy, operational",2026-01-21T03:00:08+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731728
21cf54b3-1a2a-4791-b39a-c492ebaef109,Engineering Manager API,Wipro,Pune,"manager, technical, support, finance, api, management, lead, engineering",2026-01-24T13:00:04+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731189
18213058-b4a8-496c-92c0-f266f104a1ff,Full Stack Software Engineer,TCS,Hyderabad,"software, full-stack, healthcare, engineer",2026-01-23T16:00:47+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731354
28985dca-5dce-4c2c-afe4-9678599f3289,Member of Product Core Experience,TCS,Bangalore,"design, saas, crypto, swift, security, technical, growth, manager, financial, finance, bank, admin, strategy, management, senior, legal, engineering, digital nomad",2026-01-22T08:00:01+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731548
1f969d16-bd6f-434d-9ba4-0df36f7f0b14,Client Success Manager,Wipro,Hyderabad,"manager, saas, training, consulting, support, growth, operational, sales, engineering",2026-01-24T00:01:26+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731299
a4a4f4c0-a791-43c7-bed5-91c1ec25e457,Financial Analyst,TCS,Hyderabad,"analyst, financial",2026-01-26T09:00:34+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731069
e19e29fa-ff89-4071-ade5-3cf48dd570ef,Technical Customer Support Associate,TCS,Hyderabad,"saas, technical, support, growth, financial, fintech, banking, lead, go, engineering",2026-01-23T00:01:22+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731430
bc2cf487-fb10-418d-9a3b-a937ecbf0586,Account Manager,Accenture,Pune,"manager, sales, non tech",2026-01-26T08:00:03+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731116
605ac7c3-54d6-4f48-8b96-dbc4bd8495b4,Japan Marketing Manager,Accenture,Bangalore,"manager, web3, crypto, growth, strategy, content, marketing",2026-01-22T09:00:02+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731540
b1eb033f-d415-4cf3-8df3-fa46319df454,Growth Marketing Manager,Wipro,Hyderabad,"growth, manager, web3, node, mobile, management, marketing, analytics, sales, full-time",2026-01-21T08:00:10+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731720
f69a439a-3de6-419d-b0a6-6609e1ab0ab5,2026 Associate Solution Consultant Malaysia,Samsung SDS,Bangalore,"consultant, design, saas, system, consulting, consult, support, software, testing, travel, marketing, go, digital nomad",2026-01-23T00:00:44+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731462
f9a4ceb8-ff5d-4b27-ab48-ba3928ae53b6,Senior Specialist Healthcare Data Analytics & Visualization,Infosys,Pune,"support, analyst, management, senior, operational, analytics, medical, health, healthcare, non tech",2026-01-24T00:02:34+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731243
f9fc2fdc-7bd1-4319-82d3-bbe97968f11d,Senior Game Designer WWE Champions,Infosys,Gurgaon,"game, design, designer, support, mobile, senior, engineering, digital nomad",2026-01-23T05:00:15+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731385
0146d6ee-053d-4fea-b7a6-338683adb13b,Senior IT Auditor PCI QSA,Wipro,Gurgaon,"consultant, lead, senior",2026-01-23T00:01:32+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731423
d1d2ae7c-f0c8-4243-8fe5-8c2a0dfbbf3c,Game Designer Star Trek Fleet Command,Wipro,Gurgaon,"game, design, gaming, designer, investment, mobile, content, digital nomad",2026-01-23T05:00:04+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731392
8fe1f9e9-4646-4c62-966d-33459809a0d5,Channel Account Manager HVAC Northeast,Samsung SDS,Hyderabad,"manager, training, financial, finance, sales, non tech",2026-01-24T08:00:28+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731196
a6dc9412-2697-4a42-9652-71633f33ec09,Sales Engineer LATAM,Wipro,Hyderabad,"crypto, technical, support, financial, investment, c, api, senior, sales, engineer",2026-01-23T00:01:16+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731438
3a8e3ed0-5643-4539-9261-557dda396828,Junior Customer Support Specialist AI SaaS Support,Accenture,Gurgaon,"saas, support, software, growth, junior, operations",2026-01-21T10:00:45+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731692
21cf54b3-1a2a-4791-b39a-c492ebaef109,Engineering Manager API,Infosys,Pune,"manager, technical, support, finance, api, management, lead, engineering",2026-01-24T13:00:04+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731189
280ec665-c68f-495e-9783-95fad9554108,Account Manager Utilities Telecom Rail,Wipro,Remote,"manager, telecom, non tech",2026-01-21T00:00:43+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731775
276ab503-1008-40c4-a7b5-782a20d0450b,Job 27144 Mid Level Fullstack Developer Brazil,Infosys,Hyderabad,"developer, design, jira, front-end, java, angular, api, fullstack, digital nomad",2026-01-24T00:02:50+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731228
b5f7bbdc-2fd0-441f-ae1b-30802e52ebbb,Full Stack Engineer,Wipro,Hyderabad,"design, saas, system, frontend, support, software, code, devops, cloud, admin, engineer, engineering, backend, digital nomad",2026-01-23T00:01:55+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731400
21cf54b3-1a2a-4791-b39a-c492ebaef109,Engineering Manager API,Wipro,Remote,"manager, technical, support, finance, api, management, lead, engineering",2026-01-24T13:00:04+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731189
2345a629-7082-476c-9123-f262c5faa865,Data Partnerships,Samsung SDS,Pune,"saas, technical, growth, voice, manager, management, operational, go, health, engineering",2026-01-26T08:00:31+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731101
454c8e71-f9e5-43da-ba8f-c187dbb8dff1,Senior Software Engineer Data Platform,TCS,Bangalore,"software, support, senior, engineer",2026-01-22T16:00:25+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731524
0197cb92-3aba-40c6-a83a-fc8f455024e4,Principal Product UX Designer,Infosys,Bangalore,"ux, design, security, designer, management, lead, senior, digital nomad",2026-01-23T00:01:02+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731446
c37e8155-bcac-4dbf-bafc-d2c84e98076d,Senior Lead Designer Web &amp; Interactive,Samsung SDS,Hyderabad,"web, design, jira, web3, crypto, react, 3d, architect, designer, technical, qa, javascript, financial, lead, content, senior, marketing, engineering, digital nomad",2026-01-22T18:00:27+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731485
466dd2c1-6ce0-4fc8-8a50-10383f259d38,Senior Executive Assistant the CEO,Infosys,Hyderabad,"ceo, assistant, support, code, travel, leader, management, senior, operational, legal, recruiting, executive",2026-01-23T00:00:52+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731454
0146d6ee-053d-4fea-b7a6-338683adb13b,Senior IT Auditor PCI QSA,Wipro,Gurgaon,"consultant, lead, senior",2026-01-23T00:01:32+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731423
4a01748e-1cf7-472a-9103-d18c9e4105f9,Manager End User Computing,Wipro,Pune,"manager, design, hr, security, technical, support, microsoft, leader, strategy, management, lead, operations, operational, digital nomad",2026-01-26T16:00:40+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731047
3a8e3ed0-5643-4539-9261-557dda396828,Junior Customer Support Specialist AI SaaS Support,Wipro,Bangalore,"saas, support, software, growth, junior, operations",2026-01-21T10:00:45+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731692
bc2cf487-fb10-418d-9a3b-a937ecbf0586,Account Manager,Samsung SDS,Pune,"manager, sales, non tech",2026-01-26T08:00:03+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731116
f92f916b-205d-49ae-b237-c67a7b7225a3,Customer Service Representative,Samsung SDS,Remote,"training, voice, financial, finance, non tech",2026-01-21T11:00:16+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731685
0146d6ee-053d-4fea-b7a6-338683adb13b,Senior IT Auditor PCI QSA,Samsung SDS,Remote,"consultant, lead, senior",2026-01-23T00:01:32+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731423
8593d2b0-a652-411a-8fa6-091724d673b2,Technical Project Manager,Samsung SDS,Pune,"manager, technical, support, management, lead, operational, analytics, health, healthcare, engineering, full-time",2026-01-21T08:00:57+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731708
071f0cd6-eee9-44a0-a8d8-e3b62aa72c77,HR Coordinator,Accenture,Gurgaon,"hr, training, coordinator, support, web, manager, payroll, leader, management, marketing, excel, sales, health, recruitment, non tech",2026-01-20T16:00:12+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731806
63f1ae4e-702e-47ab-b311-c33414d7244e,Manager Parcel Operations,Infosys,Pune,"manager, support, operations, ecommerce",2026-01-24T00:02:14+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731259
152c85e3-7c7b-490d-8c0e-06dd1014b69e,Staff Software Engineer DevProd,Accenture,Gurgaon,"software, design, support, developer, reliability, engineer, engineering, digital nomad",2026-01-20T04:00:18+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731845
a34d4ce7-0005-414d-9e4b-e246596b1de9,Brand Designer,Accenture,Bangalore,"design, saas, system, training, ceo, designer, recruiter, support, test, growth, code, web, voice, manager, financial, education, cloud, leader, marketing, recruitment, ecommerce, digital nomad",2026-01-21T22:00:18+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731564
da72b7eb-b0c8-487c-8e2e-cddf19b3d78f,Software Engineer Manager Marketing,Infosys,Hyderabad,"software, manager, crypto, cryptocurrency, security, marketing, engineer",2026-01-26T09:00:25+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731079
21cf54b3-1a2a-4791-b39a-c492ebaef109,Engineering Manager API,Samsung SDS,Remote,"manager, technical, support, finance, api, management, lead, engineering",2026-01-24T13:00:04+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731189
bc2cf487-fb10-418d-9a3b-a937ecbf0586,Account Manager,Wipro,Hyderabad,"manager, sales, non tech",2026-01-26T08:00:03+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731116
605ac7c3-54d6-4f48-8b96-dbc4bd8495b4,Japan Marketing Manager,Accenture,Hyderabad,"manager, web3, crypto, growth, strategy, content, marketing",2026-01-22T09:00:02+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731540
f92f916b-205d-49ae-b237-c67a7b7225a3,Customer Service Representative,Accenture,Hyderabad,"training, voice, financial, finance, non tech",2026-01-21T11:00:16+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731685
7580ca20-5857-4406-899c-ac245b01f319,Senior Backend Engineer Infrastructure,Accenture,Hyderabad,"technical, growth, cloud, senior, engineer, backend",2026-01-24T21:00:05+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731172
6b667daf-ee0a-4d16-93a9-52a1359fb03c,Site Reliability Engineer,Wipro,Gurgaon,"system, security, training, support, software, web, assistant, cloud, operations, operational, reliability, health, engineer, engineering",2026-01-23T16:00:01+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731362
6b667daf-ee0a-4d16-93a9-52a1359fb03c,Site Reliability Engineer,Accenture,Pune,"system, security, training, support, software, web, assistant, cloud, operations, operational, reliability, health, engineer, engineering",2026-01-23T16:00:01+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731362
7fe79c05-4c9b-486b-91ba-48e9516a42c3,Ecosystem Operation Manager,Samsung SDS,Bangalore,"manager, design, crypto, cryptocurrency, management, marketing, sales, digital nomad",2026-01-20T16:00:28+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731798
bbb0f56b-5c2a-47df-8e0f-92e1c76b732c,Technical Support Engineer,Accenture,Gurgaon,"python, technical, support, growth, director, javascript, strategy, content, engineer, engineering, executive",2026-01-25T02:00:03+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731149
e5fcbfb2-a87c-4a3b-bca2-2caeabc96f11,iOS Software Engineer,Wipro,Pune,"ios, software, mobile, engineer, engineering",2026-01-21T01:00:08+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731736
930329bd-1ee7-427b-839f-c349f76c97a9,Appointment Coordinator,TCS,Hyderabad,"training, coordinator, microsoft, lead, sales, non tech",2026-01-24T00:01:08+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731314
454c8e71-f9e5-43da-ba8f-c187dbb8dff1,Senior Software Engineer Data Platform,Accenture,Hyderabad,"software, support, senior, engineer",2026-01-22T16:00:25+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731524
2b9a0414-426b-4cca-b4e8-36a6dff4ea7f,$1k Weekly Work from Home Assistant,Samsung SDS,Bangalore,customer support,2026-01-25T12:48:07+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731132
a4a4f4c0-a791-43c7-bed5-91c1ec25e457,Financial Analyst,Samsung SDS,Remote,"analyst, financial",2026-01-26T09:00:34+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731069
ef763ab0-0e25-4333-a9d4-44b1532b6ee9,Staff Platform Security Engineer Office of the CISO,TCS,Bangalore,"infosec, security, saas, software, growth, cloud, microsoft, engineer",2026-01-26T18:00:07+00:00,,,RemoteOK_API,2026-01-27 20:40:13.730935
5a8283c9-c265-49dd-93fc-8b12224ae695,Manager of Storage Services,Accenture,Remote,"manager, technical, support, cloud, strategy, management, operations, operational, analytics",2026-01-24T16:00:12+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731181
b0833e64-19bc-496d-8932-2903849f90e5,Contract Writer Black Budget,Wipro,Pune,"game, writer, support, video, non tech",2026-01-21T15:00:05+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731670
a8042fdf-eba9-4642-a352-490d63530842,Job 27039 Senior Product Owner Brazil,Infosys,Remote,senior,2026-01-24T00:02:43+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731236
a6dc9412-2697-4a42-9652-71633f33ec09,Sales Engineer LATAM,Accenture,Bangalore,"crypto, technical, support, financial, investment, c, api, senior, sales, engineer",2026-01-23T00:01:16+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731438
e60c7bf2-949b-4033-8e6c-d6225d09ac9a,Middle Information Developer TSCM 43250,Infosys,Remote,"developer, system, consulting, technical, support, linguistics, manager, video, microsoft, management, senior, junior, branding, digital nomad",2026-01-23T00:01:38+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731415
f193302b-821a-4eba-9bb7-dd7ebee8777d,Account Executive,Infosys,Gurgaon,"support, software, growth, leader, sales, executive",2026-01-20T00:01:45+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731860
a4a4f4c0-a791-43c7-bed5-91c1ec25e457,Financial Analyst,TCS,Pune,"analyst, financial",2026-01-26T09:00:34+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731069
1f969d16-bd6f-434d-9ba4-0df36f7f0b14,Client Success Manager,Accenture,Gurgaon,"manager, saas, training, consulting, support, growth, operational, sales, engineering",2026-01-24T00:01:26+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731299
da72b7eb-b0c8-487c-8e2e-cddf19b3d78f,Software Engineer Manager Marketing,Samsung SDS,Pune,"software, manager, crypto, cryptocurrency, security, marketing, engineer",2026-01-26T09:00:25+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731079
f63c765b-7fb7-430d-9ce8-d9ec49baa3ab,CUSTOMER SUCCESS MANAGER,Samsung SDS,Pune,"manager, saas, training, software, growth, voice, education, investment, html, management, lead, marketing, shopify",2026-01-21T00:00:29+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731783
280ec665-c68f-495e-9783-95fad9554108,Account Manager Utilities Telecom Rail,Accenture,Bangalore,"manager, telecom, non tech",2026-01-21T00:00:43+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731775
152c85e3-7c7b-490d-8c0e-06dd1014b69e,Staff Software Engineer DevProd,Wipro,Gurgaon,"software, design, support, developer, reliability, engineer, engineering, digital nomad",2026-01-20T04:00:18+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731845
a6dc9412-2697-4a42-9652-71633f33ec09,Sales Engineer LATAM,Samsung SDS,Hyderabad,"crypto, technical, support, financial, investment, c, api, senior, sales, engineer",2026-01-23T00:01:16+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731438
bc2cf487-fb10-418d-9a3b-a937ecbf0586,Account Manager,Accenture,Bangalore,"manager, sales, non tech",2026-01-26T08:00:03+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731116
3a8e3ed0-5643-4539-9261-557dda396828,Junior Customer Support Specialist AI SaaS Support,Infosys,Hyderabad,"saas, support, software, growth, junior, operations",2026-01-21T10:00:45+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731692
